season,team,projection_cutoff,expected_opening_caller_id,eligible_at_cutoff,unknown_reason,fact_known_date,evidence_source_url,evidence_publisher,evidence_source_raw_date,evidence_source_date,evidence_source_precision,evidence_source_upper_bound,evidence_source_class,evidence_statement,conflict_status,n_evidence_items,attributing_source_key,attributing_source_upper_bound,attributing_source_precision,attributing_source_clears_cutoff,recovered_by_targeted_research,research_status,research_complete,retrospective_opening_caller_id,expectation_matched_actual
2026,MIN,2026-07-21,kevin_oconnell,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,kevin_oconnell,True
2026,NE,2026-07-21,josh_mcdaniels,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,josh_mcdaniels,True
2026,NO,2026-07-21,kellen_moore,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,kellen_moore,True
2026,NYG,2026-07-21,matt_nagy,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,matt_nagy,True
2026,NYJ,2026-07-21,frank_reich,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,frank_reich,True
2026,PHI,2026-07-21,sean_mannion,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,sean_mannion,True
2026,PIT,2026-07-21,mike_mccarthy,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,mike_mccarthy,True
2026,SEA,2026-07-21,brian_fleury,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,brian_fleury,True
2026,SF,2026-07-21,kyle_shanahan,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,kyle_shanahan,True
2026,TB,2026-07-21,zac_robinson,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,zac_robinson,True
2026,TEN,2026-07-21,brian_daboll,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,brian_daboll,True
2026,WAS,2026-07-21,david_blough,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,david_blough,True
